dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
eurosat,80,4,0,3,1,0.42499999994687504,0.42499999994687504,1577.1200215816498,26.285333693027496
eurosat,80,4,0,3,2,0.42499999994687504,0.42499999994687504,1568.3876378536224,26.139793964227042
eurosat,80,4,0,3,2,0.42499999994687504,0.42499999994687504,1568.3876378536224,26.139793964227042
eurosat,80,4,0,3,3,0.42499999994687504,0.42499999994687504,1884.221083164215,31.403684719403586
eurosat,80,4,0,3,3,0.42499999994687504,0.42499999994687504,1884.221083164215,31.403684719403586
eurosat,80,4,0,4,1,0.42499999994687504,0.42499999994687504,2258.53698182106,37.642283030351
eurosat,80,4,0,4,1,0.42499999994687504,0.42499999994687504,2258.53698182106,37.642283030351
eurosat,80,4,0,4,2,0.42499999994687504,0.42499999994687504,2528.7402634620667,42.14567105770111
eurosat,80,4,0,4,2,0.42499999994687504,0.42499999994687504,2528.7402634620667,42.14567105770111
eurosat,80,4,0,4,3,0.42499999994687504,0.42499999994687504,2577.390074491501,42.95650124152501
eurosat,80,4,0,4,3,0.42499999994687504,0.42499999994687504,2577.390074491501,42.95650124152501
mnist,1280,10,0,3,1,0.9499999999925782,0.7742187499939515,12465.003060817719,207.75005101362865
mnist,1280,10,0,3,1,0.9499999999925782,0.7742187499939515,12465.003060817719,207.75005101362865
mnist,1280,10,0,3,2,0.7945312499937928,0.6992187499945374,12788.584372282028,213.14307287136714
mnist,1280,10,0,3,2,0.7945312499937928,0.6992187499945374,12788.584372282028,213.14307287136714
mnist,1280,10,0,3,3,0.9789062499923524,0.8164062499936219,12839.209170103073,213.9868195017179
mnist,1280,10,0,3,3,0.9789062499923524,0.8164062499936219,12839.209170103073,213.9868195017179
mnist,1280,10,0,4,1,0.6335937499950501,0.6335937499950501,15308.760559558868,255.14600932598114
mnist,1280,10,0,4,1,0.6335937499950501,0.6335937499950501,15308.760559558868,255.14600932598114
mnist,1280,10,0,4,2,0.8812499999931153,0.8812499999931153,16308.295847654343,271.80493079423906
mnist,1280,10,0,4,2,0.8812499999931153,0.8812499999931153,16308.295847654343,271.80493079423906
mnist,1280,10,0,4,3,0.8460937499933899,0.8460937499933899,16987.070249080658,283.11783748467764
mnist,1280,10,0,4,3,0.8460937499933899,0.8460937499933899,16987.070249080658,283.11783748467764
mnist,1280,1,0,3,1,0.9499999999925782,0.7742187499939515,11881.537710905075,198.02562851508458
mnist,1280,1,0,3,1,0.9499999999925782,0.7742187499939515,11881.537710905075,198.02562851508458
mnist,1280,1,0,3,2,0.9335937499927064,0.7078124999944703,12838.39067864418,213.973177977403
mnist,1280,1,0,3,2,0.9335937499927064,0.7078124999944703,12838.39067864418,213.973177977403
mnist,1280,1,0,3,3,0.9640624999924683,0.807812499993689,12699.183522701263,211.65305871168772
mnist,1280,1,0,3,3,0.9640624999924683,0.807812499993689,12699.183522701263,211.65305871168772
mnist,1280,1,0,4,1,0.6328124999950562,0.6328124999950562,20182.511637687683,336.3751939614614
mnist,1280,1,0,4,1,0.6328124999950562,0.6328124999950562,20182.511637687683,336.3751939614614
mnist,1280,1,0,4,2,0.8812499999931153,0.8812499999931153,24565.905758857727,409.4317626476288
mnist,1280,1,0,4,2,0.8812499999931153,0.8812499999931153,24565.905758857727,409.4317626476288
mnist,1280,1,0,4,3,0.9078124999929078,0.9078124999929078,28197.40274333954,469.9567123889923
mnist,1280,1,0,4,3,0.9078124999929078,0.9078124999929078,28197.40274333954,469.9567123889923
mnist,1280,2,0,3,1,0.9499999999925782,0.7742187499939515,28541.488189458847,475.69146982431414
mnist,1280,2,0,3,1,0.9499999999925782,0.7742187499939515,28541.488189458847,475.69146982431414
mnist,1280,2,0,3,2,0.6039062499952821,0.5554687499956604,26974.5526804924,449.5758780082067
mnist,1280,2,0,3,2,0.6039062499952821,0.5554687499956604,26974.5526804924,449.5758780082067
mnist,1280,2,0,3,3,0.9640624999924683,0.807812499993689,28412.81657886505,473.5469429810842
mnist,1280,2,0,3,3,0.9640624999924683,0.807812499993689,28412.81657886505,473.5469429810842
mnist,1280,2,0,4,1,0.6328124999950562,0.6328124999950562,37804.499150276184,630.0749858379364
mnist,1280,2,0,4,1,0.6328124999950562,0.6328124999950562,37804.499150276184,630.0749858379364
mnist,1280,2,0,4,2,0.8812499999931153,0.8812499999931153,41302.52230191231,688.3753716985385
mnist,1280,2,0,4,2,0.8812499999931153,0.8812499999931153,41302.52230191231,688.3753716985385
mnist,1280,2,0,4,3,0.9257812499927675,0.9257812499927675,43638.43538856506,727.3072564760844
mnist,1280,2,0,4,3,0.9257812499927675,0.9257812499927675,43638.43538856506,727.3072564760844
mnist,1280,3,0,3,1,0.9499999999925782,0.7742187499939515,25035.171153068542,417.2528525511424
mnist,1280,3,0,3,1,0.9499999999925782,0.7742187499939515,25035.171153068542,417.2528525511424
mnist,1280,3,0,3,1,0.9499999999925782,0.7742187499939515,26030.091869354248,433.8348644892375
mnist,1280,3,0,3,1,0.9499999999925782,0.7742187499939515,26030.091869354248,433.8348644892375
mnist,1280,3,0,3,2,0.6039062499952821,0.5554687499956604,24615.60427737236,410.2600712895393
mnist,1280,3,0,3,2,0.6039062499952821,0.5554687499956604,24615.60427737236,410.2600712895393
mnist,1280,3,0,3,2,0.6039062499952821,0.5554687499956604,27120.414560317993,452.0069093386332
mnist,1280,3,0,3,2,0.6039062499952821,0.5554687499956604,27120.414560317993,452.0069093386332
mnist,1280,3,0,3,3,0.9789062499923524,0.8164062499936219,25108.424408197403,418.4737401366234
mnist,1280,3,0,3,3,0.9789062499923524,0.8164062499936219,25108.424408197403,418.4737401366234
mnist,1280,3,0,3,3,0.9789062499923524,0.8164062499936219,27046.99634718895,450.78327245314915
mnist,1280,3,0,3,3,0.9789062499923524,0.8164062499936219,27046.99634718895,450.78327245314915
mnist,1280,3,0,4,1,0.634374999995044,0.634374999995044,30506.902842998505,508.44838071664174
mnist,1280,3,0,4,1,0.634374999995044,0.634374999995044,30506.902842998505,508.44838071664174
mnist,1280,3,0,4,2,0.8812499999931153,0.8812499999931153,34616.16775536537,576.9361292560895
mnist,1280,3,0,4,2,0.8812499999931153,0.8812499999931153,34616.16775536537,576.9361292560895
mnist,1280,3,0,4,3,0.8617187499932679,0.8617187499932679,34593.21459841728,576.553576640288
mnist,1280,3,0,4,3,0.8617187499932679,0.8617187499932679,34593.21459841728,576.553576640288
mnist,1280,4,0,3,1,0.9499999999925782,0.7742187499939515,23917.0489757061,398.617482928435
mnist,1280,4,0,3,1,0.9499999999925782,0.7742187499939515,23917.0489757061,398.617482928435
mnist,1280,4,0,3,2,0.7945312499937928,0.6992187499945374,25533.12870144844,425.55214502414066
mnist,1280,4,0,3,2,0.7945312499937928,0.6992187499945374,25533.12870144844,425.55214502414066
mnist,1280,4,0,3,3,0.9789062499923524,0.8164062499936219,25662.084835529327,427.7014139254888
mnist,1280,4,0,3,3,0.9789062499923524,0.8164062499936219,25662.084835529327,427.7014139254888
mnist,1280,4,0,4,1,0.634374999995044,0.634374999995044,32366.531302690506,539.442188378175
mnist,1280,4,0,4,1,0.634374999995044,0.634374999995044,32366.531302690506,539.442188378175
mnist,1280,4,0,4,2,0.8812499999931153,0.8812499999931153,33654.421635866165,560.9070272644361
mnist,1280,4,0,4,2,0.8812499999931153,0.8812499999931153,33654.421635866165,560.9070272644361
mnist,1280,4,0,4,3,0.9109374999928834,0.9109374999928834,35228.80182337761,587.1466970562935
mnist,1280,4,0,4,3,0.9109374999928834,0.9109374999928834,35228.80182337761,587.1466970562935
mnist,1280,5,0,3,1,0.9499999999925782,0.7742187499939515,23528.00088071823,392.1333480119705
mnist,1280,5,0,3,1,0.9499999999925782,0.7742187499939515,23528.00088071823,392.1333480119705
mnist,1280,5,0,3,2,0.9335937499927064,0.7078124999944703,25131.92135977745,418.8653559962908
mnist,1280,5,0,3,2,0.9335937499927064,0.7078124999944703,25131.92135977745,418.8653559962908
mnist,1280,5,0,3,3,0.9781249999923585,0.8164062499936219,26026.109332084656,433.7684888680776
mnist,1280,5,0,3,3,0.9781249999923585,0.8164062499936219,26026.109332084656,433.7684888680776
mnist,1280,5,0,4,1,0.6249999999951172,0.6249999999951172,31486.207025766373,524.7701170961062
mnist,1280,5,0,4,1,0.6249999999951172,0.6249999999951172,31486.207025766373,524.7701170961062
mnist,1280,5,0,4,2,0.8812499999931153,0.8812499999931153,33548.326003313065,559.1387667218844
mnist,1280,5,0,4,2,0.8812499999931153,0.8812499999931153,33548.326003313065,559.1387667218844
mnist,1280,5,0,4,3,0.9023437499929505,0.9023437499929505,35443.30443024635,590.7217405041059
mnist,1280,5,0,4,3,0.9023437499929505,0.9023437499929505,35443.30443024635,590.7217405041059
mnist,1280,6,0,3,1,0.9499999999925782,0.7742187499939515,24759.329313516617,412.6554885586103
mnist,1280,6,0,3,1,0.9499999999925782,0.7742187499939515,24759.329313516617,412.6554885586103
mnist,1280,6,0,3,2,0.7945312499937928,0.6992187499945374,26755.96406197548,445.932734366258
mnist,1280,6,0,3,2,0.7945312499937928,0.6992187499945374,26755.96406197548,445.932734366258
mnist,1280,6,0,3,3,0.9789062499923524,0.8164062499936219,26718.6011633873,445.3100193897883
mnist,1280,6,0,3,3,0.9789062499923524,0.8164062499936219,26718.6011633873,445.3100193897883
mnist,1280,6,0,4,1,0.6335937499950501,0.6335937499950501,31767.6430478096,529.4607174634933
mnist,1280,6,0,4,1,0.6335937499950501,0.6335937499950501,31767.6430478096,529.4607174634933
mnist,1280,6,0,4,2,0.8812499999931153,0.8812499999931153,34709.13048410416,578.4855080684026
mnist,1280,6,0,4,2,0.8812499999931153,0.8812499999931153,34709.13048410416,578.4855080684026
mnist,1280,6,0,4,3,0.9109374999928834,0.9109374999928834,35205.64962911606,586.7608271519343
mnist,1280,6,0,4,3,0.9109374999928834,0.9109374999928834,35205.64962911606,586.7608271519343
mnist,1280,7,0,3,1,0.9499999999925782,0.7742187499939515,16900.029443264008,281.6671573877335
mnist,1280,7,0,3,1,0.9499999999925782,0.7742187499939515,16900.029443264008,281.6671573877335
mnist,1280,7,0,3,2,0.9335937499927064,0.7078124999944703,16136.652796983719,268.94421328306197
mnist,1280,7,0,3,2,0.9335937499927064,0.7078124999944703,16136.652796983719,268.94421328306197
mnist,1280,7,0,3,3,0.9851562499923036,0.8312499999935059,15647.872637271881,260.7978772878647
mnist,1280,7,0,3,3,0.9851562499923036,0.8312499999935059,15647.872637271881,260.7978772878647
mnist,1280,7,0,4,1,0.6328124999950562,0.6328124999950562,20332.416046380997,338.8736007730166
mnist,1280,7,0,4,1,0.6328124999950562,0.6328124999950562,20332.416046380997,338.8736007730166
mnist,1280,7,0,4,2,0.8812499999931153,0.8812499999931153,22070.56562590599,367.8427604317665
mnist,1280,7,0,4,2,0.8812499999931153,0.8812499999931153,22070.56562590599,367.8427604317665
mnist,1280,7,0,4,3,0.9257812499927675,0.9257812499927675,22301.547793626785,371.6924632271131
mnist,1280,7,0,4,3,0.9257812499927675,0.9257812499927675,22301.547793626785,371.6924632271131
mnist,1280,8,0,3,1,0.9499999999925782,0.7742187499939515,17272.419333696365,287.8736555616061
mnist,1280,8,0,3,1,0.9499999999925782,0.7742187499939515,17272.419333696365,287.8736555616061
mnist,1280,8,0,3,2,0.7945312499937928,0.6992187499945374,16367.020102500916,272.7836683750153
mnist,1280,8,0,3,2,0.7945312499937928,0.6992187499945374,16367.020102500916,272.7836683750153
mnist,1280,8,0,3,3,0.9640624999924683,0.807812499993689,15196.696629524231,253.27827715873718
mnist,1280,8,0,3,3,0.9640624999924683,0.807812499993689,15196.696629524231,253.27827715873718
mnist,1280,8,0,4,1,0.6328124999950562,0.6328124999950562,18954.89834213257,315.91497236887614
mnist,1280,8,0,4,1,0.6328124999950562,0.6328124999950562,18954.89834213257,315.91497236887614
mnist,1280,8,0,4,2,0.8320312499934999,0.8320312499934999,19640.78734779358,327.34645579655967
mnist,1280,8,0,4,2,0.8320312499934999,0.8320312499934999,19640.78734779358,327.34645579655967
mnist,1280,8,0,4,3,0.9039062499929383,0.9039062499929383,21376.430102586746,356.27383504311246
mnist,1280,8,0,4,3,0.9039062499929383,0.9039062499929383,21376.430102586746,356.27383504311246
mnist,1280,9,0,3,1,0.9171874999928346,0.7109374999944459,13793.79297876358,229.89654964605967
mnist,1280,9,0,3,1,0.9171874999928346,0.7109374999944459,13793.79297876358,229.89654964605967
mnist,1280,9,0,3,2,0.9335937499927064,0.7078124999944703,13295.063278198242,221.5843879699707
mnist,1280,9,0,3,2,0.9335937499927064,0.7078124999944703,13295.063278198242,221.5843879699707
mnist,1280,9,0,3,3,0.9664062499924501,0.8148437499936341,13412.593574285507,223.5432262380918
mnist,1280,9,0,3,3,0.9664062499924501,0.8148437499936341,13412.593574285507,223.5432262380918
mnist,1280,9,0,4,1,0.6320312499950623,0.6320312499950623,17334.50845193863,288.90847419897716
mnist,1280,9,0,4,1,0.6320312499950623,0.6320312499950623,17334.50845193863,288.90847419897716
mnist,1280,9,0,4,2,0.8812499999931153,0.8812499999931153,17120.821778059006,285.34702963431675
mnist,1280,9,0,4,2,0.8812499999931153,0.8812499999931153,17120.821778059006,285.34702963431675
mnist,1280,9,0,4,3,0.9109374999928834,0.9109374999928834,17465.028834819794,291.0838139136632
mnist,1280,9,0,4,3,0.9109374999928834,0.9109374999928834,17465.028834819794,291.0838139136632
mnist,160,10,0,3,1,0.6874999999570313,0.5874999999632812,1803.4877467155457,30.058129111925762
mnist,160,10,0,3,1,0.6874999999570313,0.5874999999632812,1803.4877467155457,30.058129111925762
mnist,160,10,0,3,2,0.8187499999488281,0.6562499999589844,1783.7332699298859,29.728887832164766
mnist,160,10,0,3,2,0.8187499999488281,0.6562499999589844,1783.7332699298859,29.728887832164766
mnist,160,10,0,3,3,0.9062499999433593,0.7437499999535155,1499.5012176036835,24.99168696006139
mnist,160,10,0,3,3,0.9062499999433593,0.7437499999535155,1499.5012176036835,24.99168696006139
mnist,160,10,0,4,1,0.5124999999679687,0.5124999999679687,2017.3872199058533,33.62312033176422
mnist,160,10,0,4,1,0.5124999999679687,0.5124999999679687,2017.3872199058533,33.62312033176422
mnist,160,10,0,4,2,0.5187499999675781,0.5187499999675781,2127.9606556892395,35.46601092815399
mnist,160,10,0,4,2,0.5187499999675781,0.5187499999675781,2127.9606556892395,35.46601092815399
mnist,160,10,0,4,3,0.549999999965625,0.549999999965625,2442.168577194214,40.70280961990356
mnist,160,10,0,4,3,0.549999999965625,0.549999999965625,2442.168577194214,40.70280961990356
mnist,160,1,0,3,1,0.7624999999523437,0.6374999999601563,1564.7812502384186,26.07968750397364
mnist,160,1,0,3,1,0.7624999999523437,0.6374999999601563,1564.7812502384186,26.07968750397364
mnist,160,1,0,3,2,0.8124999999492187,0.6562499999589844,1823.5861411094666,30.393102351824442
mnist,160,1,0,3,2,0.8124999999492187,0.6562499999589844,1823.5861411094666,30.393102351824442
mnist,160,1,0,3,3,0.8999999999437499,0.7437499999535155,1732.1998138427734,28.869996897379558
mnist,160,1,0,3,3,0.8999999999437499,0.7437499999535155,1732.1998138427734,28.869996897379558
mnist,160,1,0,4,1,0.5124999999679687,0.5124999999679687,1924.005271911621,32.066754531860354
mnist,160,1,0,4,1,0.5124999999679687,0.5124999999679687,1924.005271911621,32.066754531860354
mnist,160,1,0,4,2,0.5187499999675781,0.5187499999675781,2306.2198038101196,38.43699673016866
mnist,160,1,0,4,2,0.5187499999675781,0.5187499999675781,2306.2198038101196,38.43699673016866
mnist,160,1,0,4,3,0.549999999965625,0.549999999965625,2477.3365681171417,41.28894280195236
mnist,160,1,0,4,3,0.549999999965625,0.549999999965625,2477.3365681171417,41.28894280195236
mnist,160,2,0,3,1,0.7624999999523437,0.6374999999601563,1392.8174872398376,23.213624787330627
mnist,160,2,0,3,1,0.7624999999523437,0.6374999999601563,1392.8174872398376,23.213624787330627
mnist,160,2,0,3,2,0.8187499999488281,0.6624999999585938,1594.667236328125,26.577787272135417
mnist,160,2,0,3,2,0.8187499999488281,0.6624999999585938,1594.667236328125,26.577787272135417
mnist,160,2,0,3,3,0.8999999999437499,0.7437499999535155,1646.1948704719543,27.436581174532574
mnist,160,2,0,3,3,0.8999999999437499,0.7437499999535155,1646.1948704719543,27.436581174532574
mnist,160,2,0,4,1,0.5124999999679687,0.5124999999679687,2123.8141849040985,35.396903081734976
mnist,160,2,0,4,1,0.5124999999679687,0.5124999999679687,2123.8141849040985,35.396903081734976
mnist,160,2,0,4,2,0.5187499999675781,0.5187499999675781,2388.5704221725464,39.809507036209105
mnist,160,2,0,4,2,0.5187499999675781,0.5187499999675781,2388.5704221725464,39.809507036209105
mnist,160,2,0,4,3,0.549999999965625,0.549999999965625,2420.4367139339447,40.34061189889908
mnist,160,2,0,4,3,0.549999999965625,0.549999999965625,2420.4367139339447,40.34061189889908
mnist,160,3,0,3,1,0.6874999999570313,0.5874999999632812,3823.630774497986,63.72717957496643
mnist,160,3,0,3,1,0.6874999999570313,0.5874999999632812,3823.630774497986,63.72717957496643
mnist,160,3,0,3,2,0.8249999999484374,0.6687499999582031,3687.5473091602325,61.459121819337206
mnist,160,3,0,3,2,0.8249999999484374,0.6687499999582031,3687.5473091602325,61.459121819337206
mnist,160,3,0,3,3,0.8999999999437499,0.7437499999535155,3700.7952842712402,61.67992140452067
mnist,160,3,0,3,3,0.8999999999437499,0.7437499999535155,3700.7952842712402,61.67992140452067
mnist,160,3,0,4,1,0.5124999999679687,0.5124999999679687,4747.020045757294,79.11700076262156
mnist,160,3,0,4,1,0.5124999999679687,0.5124999999679687,4747.020045757294,79.11700076262156
mnist,160,3,0,4,2,0.5187499999675781,0.5187499999675781,5673.002097606659,94.55003496011098
mnist,160,3,0,4,2,0.5187499999675781,0.5187499999675781,5673.002097606659,94.55003496011098
mnist,160,3,0,4,3,0.549999999965625,0.549999999965625,5965.686274528503,99.42810457547506
mnist,160,3,0,4,3,0.549999999965625,0.549999999965625,5965.686274528503,99.42810457547506
mnist,160,4,0,3,1,0.6874999999570313,0.5874999999632812,3331.3633069992065,55.52272178332011
mnist,160,4,0,3,1,0.6874999999570313,0.5874999999632812,3331.3633069992065,55.52272178332011
mnist,160,4,0,3,2,0.8249999999484374,0.6624999999585938,3407.7197046279907,56.79532841046651
mnist,160,4,0,3,2,0.8249999999484374,0.6624999999585938,3407.7197046279907,56.79532841046651
mnist,160,4,0,3,3,0.8999999999437499,0.7374999999539062,3792.9377019405365,63.215628365675606
mnist,160,4,0,3,3,0.8999999999437499,0.7374999999539062,3792.9377019405365,63.215628365675606
mnist,160,4,0,4,1,0.5124999999679687,0.5124999999679687,4931.533905744553,82.19223176240921
mnist,160,4,0,4,1,0.5124999999679687,0.5124999999679687,4931.533905744553,82.19223176240921
mnist,160,4,0,4,2,0.5187499999675781,0.5187499999675781,5284.423649549484,88.0737274924914
mnist,160,4,0,4,2,0.5187499999675781,0.5187499999675781,5284.423649549484,88.0737274924914
mnist,160,4,0,4,3,0.549999999965625,0.549999999965625,5811.807486772537,96.86345811287562
mnist,160,4,0,4,3,0.549999999965625,0.549999999965625,5811.807486772537,96.86345811287562
mnist,160,5,0,3,1,0.7624999999523437,0.6374999999601563,1805.6462182998657,30.094103638331095
mnist,160,5,0,3,1,0.7624999999523437,0.6374999999601563,1805.6462182998657,30.094103638331095
mnist,160,5,0,3,2,0.8187499999488281,0.6624999999585938,1881.0386984348297,31.350644973913827
mnist,160,5,0,3,2,0.8187499999488281,0.6624999999585938,1881.0386984348297,31.350644973913827
mnist,160,5,0,3,3,0.8874999999445312,0.7437499999535155,1485.2609024047852,24.754348373413087
mnist,160,5,0,3,3,0.8874999999445312,0.7437499999535155,1485.2609024047852,24.754348373413087
