-dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
aug_mnist,20,6,0,3,2,0.549999999725,0.549999999725,203.07924818992615,3.384654136498769
aug_mnist,20,6,0,3,3,0.7999999996,0.6999999996499999,204.9313817024231,3.4155230283737184
aug_mnist,20,6,0,4,1,0.549999999725,0.549999999725,266.9626178741455,4.449376964569092
aug_mnist,5120,1,0,4,2,0.8855421686702534,0.8855421686702534,95495.87919306755,1591.5979865511258
aug_mnist,20,6,0,4,2,0.549999999725,0.549999999725,282.26754426956177,4.704459071159363
aug_mnist,20,6,0,4,3,0.549999999725,0.549999999725,380.3928303718567,6.339880506197612
aug_mnist,40,6,0,3,1,0.499999999875,0.499999999875,402.6113064289093,6.710188440481821
aug_mnist,40,6,0,3,2,0.499999999875,0.499999999875,480.75089049339294,8.012514841556548
aug_mnist,40,6,0,3,3,0.59999999985,0.499999999875,409.7777841091156,6.829629735151927
aug_mnist,1280,5,0,3,2,0.9351562499926942,0.7203124999943726,12671.53735280037,211.19228921333948
aug_mnist,40,6,0,4,1,0.499999999875,0.499999999875,658.4673492908478,10.97445582151413
aug_mnist,40,6,0,4,2,0.499999999875,0.499999999875,606.5473947525024,10.109123245875042
aug_mnist,40,6,0,4,3,0.499999999875,0.499999999875,795.46226811409,13.257704468568166
aug_mnist,80,6,0,3,2,0.9499999998812501,0.724999999909375,869.9811646938324,14.49968607823054
aug_mnist,80,6,0,3,1,0.7999999999,0.6874999999140625,947.2079916000366,15.78679986000061
aug_mnist,80,6,0,3,3,0.9124999998859376,0.7749999999031251,982.9252054691315,16.382086757818858
aug_mnist,80,6,0,4,1,0.49999999993750005,0.49999999993750005,1132.0693740844727,18.867822901407877
aug_mnist,1280,5,0,3,3,0.9804687499923401,0.7968749999937745,15192.519304037094,253.2086550672849
aug_mnist,80,6,0,4,2,0.54999999993125,0.54999999993125,1466.6126282215118,24.443543803691863
aug_mnist,80,6,0,4,3,0.54999999993125,0.54999999993125,1223.1577243804932,20.38596207300822
aug_mnist,160,6,0,3,1,0.69999999995625,0.6437499999597656,1730.3584237098694,28.839307061831157
aug_mnist,160,6,0,3,2,0.8249999999484374,0.6624999999585938,1548.342756986618,25.805712616443635
aug_mnist,160,6,0,3,3,0.9312499999417968,0.7749999999515624,2102.8770337104797,35.047950561841326
aug_mnist,2560,4,0,4,1,0.5978915662620589,0.5978915662620589,39220.094475746155,653.6682412624359
aug_mnist,160,6,0,4,1,0.5124999999679687,0.5124999999679687,2130.6885240077972,35.51147540012995
aug_mnist,160,6,0,4,2,0.49999999996875,0.49999999996875,2372.7593579292297,39.545989298820494
aug_mnist,160,6,0,4,3,0.5624999999648437,0.5624999999648437,2345.908313512802,39.09847189188004
aug_mnist,1280,5,0,3,1,0.9507812499925721,0.7718749999939698,20049.474894046783,334.1579149007797
aug_mnist,5120,3,0,3,3,0.9774096385493103,0.7966867469839524,66783.49753260612,1113.058292210102
aug_mnist,5120,2,0,4,2,0.8940763052163953,0.8940763052163953,89435.01192760468,1490.5835321267446
aug_mnist,320,6,0,3,2,0.9406249999706054,0.828124999974121,3818.999990463257,63.64999984105428
aug_mnist,320,6,0,3,3,0.9562499999701172,0.8343749999739257,3808.5305049419403,63.475508415699004
aug_mnist,320,6,0,3,1,0.9312499999708984,0.8218749999743163,4273.65333199501,71.22755553325017
aug_mnist,5120,3,0,3,1,0.9628514056176565,0.7941767068233224,71374.39019966125,1189.5731699943542
aug_mnist,320,6,0,4,2,0.8343749999739257,0.8343749999739257,4508.724000930786,75.1454000155131
aug_mnist,320,6,0,4,1,0.59999999998125,0.59999999998125,5251.665502548218,87.52775837580363
aug_mnist,1280,5,0,4,1,0.6664062499947938,0.6664062499947938,22359.662977695465,372.66104962825773
aug_mnist,1280,5,0,4,2,0.8804687499931214,0.8804687499931214,22100.26801800728,368.33780030012133
